number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_learning_rate,params_model_name,params_train_batch_size,params_training_loss,params_weight_decay,state
243,0.0394841069355607,0.0033385002170689404,1.0616688352589807,2023-06-08 19:50:33.268484,2023-06-08 19:55:25.427519,0 days 00:04:52.159035,0.00013185767766807843,deeplabv3,8,huber,3.226397798203326e-08,COMPLETE
244,0.022667699959129095,0.001064273397787474,0.9637459908831072,2023-06-08 19:52:39.194620,2023-06-08 20:02:14.550081,0 days 00:09:35.355461,0.00013179002944928894,unet,9,xtanh,3.8711560860474376e-08,COMPLETE
245,0.03786851279437542,0.003077700443100184,1.0550885066427076,2023-06-08 19:55:01.642915,2023-06-08 20:01:55.918892,0 days 00:06:54.275977,0.0003563889401019032,deeplabv3,8,mae,3.0703338793129473e-08,COMPLETE
246,0.04126731026917696,0.003604702476877719,1.0599869090355205,2023-06-08 19:55:21.840467,2023-06-08 20:00:45.910126,0 days 00:05:24.069659,0.0001345779090531944,deeplabv3,7,xtanh,7.86163349788236e-08,COMPLETE
247,0.023214091081172228,0.001098889420973137,0.9660369782121366,2023-06-08 19:55:25.491612,2023-06-08 20:04:20.904632,0 days 00:08:55.413020,0.00015948950490682565,unet,6,mae,6.606160394566162e-08,COMPLETE
248,0.03893654327839613,0.003621062613092363,1.0608641441831783,2023-06-08 19:56:29.548948,2023-06-08 20:01:59.187572,0 days 00:05:29.638624,0.0001570208575535773,deeplabv3,6,mae,7.262293922727088e-08,COMPLETE
249,0.02128471154719591,0.0010229734907625243,0.9624202629948189,2023-06-08 19:56:51.374373,2023-06-08 20:09:35.360775,0 days 00:12:43.986402,0.00043492971677649674,unet,7,mae,5.4995354485747327e-08,COMPLETE
250,0.037145333364605904,0.0032001350773498416,1.0575373896676816,2023-06-08 19:57:21.096451,2023-06-08 20:04:11.826105,0 days 00:06:50.729654,0.00014886959882264678,deeplabv3,4,xtanh,7.096314782580391e-08,COMPLETE
251,0.03998568281531334,0.00376408634474501,1.064681440444213,2023-06-08 19:57:41.657563,2023-06-08 20:03:11.953502,0 days 00:05:30.295939,6.333401371831689e-05,deeplabv3,6,mae,8.07036950421028e-08,COMPLETE
252,0.021457618102431297,0.0011027462896890938,0.9613711840984289,2023-06-08 19:59:25.101613,2023-06-08 20:20:07.822506,0 days 00:20:42.720893,0.00015730504149955485,unet,6,mae,1.0349808337413048e-07,COMPLETE
253,0.021917419973760843,0.0009949297091225162,0.9633073500826457,2023-06-08 20:00:45.967851,2023-06-08 20:15:48.259220,0 days 00:15:02.291369,8.67810425895889e-05,manet,4,mae,4.375765483857367e-08,COMPLETE
254,0.022916697431355715,0.0011484359274618328,0.965664389303374,2023-06-08 20:01:55.976342,2023-06-08 20:09:41.353470,0 days 00:07:45.377128,0.0001601700399693998,unet,6,huber,4.6910276591270664e-08,COMPLETE
255,0.020902943331748247,0.0009891344961943105,0.96193660712352,2023-06-08 20:01:59.246215,2023-06-08 20:11:57.039978,0 days 00:09:57.793763,0.0002756475903431234,manet,4,huber,6.192455135044094e-08,COMPLETE
256,0.02305676694959402,0.0011024900013580918,0.9665369710957913,2023-06-08 20:02:14.610482,2023-06-08 20:17:08.893644,0 days 00:14:54.283162,6.182855567347146e-05,manet,4,huber,1.1335044655401979e-07,COMPLETE
257,0.024180438369512558,0.0012574961874634027,0.9697197731997187,2023-06-08 20:03:07.367569,2023-06-08 20:19:42.821198,0 days 00:16:35.453629,6.10444086699391e-05,manet,32,huber,5.772748282375755e-08,COMPLETE
258,0.02220054203644395,0.0009987578814616427,0.963451726021698,2023-06-08 20:03:12.022681,2023-06-08 20:18:40.240913,0 days 00:15:28.218232,0.00017425119286798623,manet,37,huber,0.0003141508266402712,COMPLETE
259,0.02417447231709957,0.0011882632388733327,0.9708415924280481,2023-06-08 20:04:11.884761,2023-06-08 20:09:44.453493,0 days 00:05:32.568732,0.00025082493637105185,manet,29,huber,0.00033198940427979484,COMPLETE
260,0.025414036121219397,0.0013538592029362917,0.9738067174172967,2023-06-08 20:04:20.964277,2023-06-08 20:20:57.176031,0 days 00:16:36.211754,4.3023693370305085e-05,manet,32,huber,0.0003138472101711191,COMPLETE
261,0.024880349170416594,0.0012675184989348054,0.9729996103070064,2023-06-08 20:09:35.421507,2023-06-08 20:15:05.825219,0 days 00:05:30.403712,0.0002756280976221434,manet,33,huber,0.00029511724305940205,COMPLETE
262,0.02534093474969268,0.0013570203154813498,0.9750497802409155,2023-06-08 20:09:41.411750,2023-06-08 20:17:57.019348,0 days 00:08:15.607598,9.478283785894474e-05,manet,33,huber,1.65356875451869e-07,COMPLETE
263,0.022437510080635548,0.0010597198706818745,0.9641115252713802,2023-06-08 20:09:44.514342,2023-06-08 20:19:23.174312,0 days 00:09:38.659970,0.0002784268234475895,manet,32,huber,1.888450935061889e-07,COMPLETE
264,0.024349110666662455,0.0012176984455436468,0.9685911487330852,2023-06-08 20:11:57.099165,2023-06-08 20:22:49.477044,0 days 00:10:52.377879,9.562564942870745e-05,manet,33,huber,1.8852116437896308e-07,COMPLETE
265,0.037271847017109394,0.002305279078427702,1.0353305734458726,2023-06-08 20:15:05.883877,2023-06-08 20:25:07.800206,0 days 00:10:01.916329,1.6042923960394245e-05,manet,32,huber,2.1665092592116204e-12,COMPLETE
266,0.026791284326463938,0.001483315194491297,0.9761872644127343,2023-06-08 20:15:48.321660,2023-06-08 20:33:36.735267,0 days 00:17:48.413607,3.5589059557402624e-05,manet,30,huber,1.4072843063980855e-07,COMPLETE
267,0.04582523833960295,0.004201854579150677,1.1033560038986228,2023-06-08 20:17:08.953764,2023-06-08 20:32:08.093662,0 days 00:14:59.139898,6.9601939934364545e-06,manet,33,huber,1.871626476249031e-10,COMPLETE
268,0.02479478856548667,0.0011624523322097957,0.9715125863439296,2023-06-08 20:17:57.079760,2023-06-08 20:24:12.113723,0 days 00:06:15.033963,0.00020488018033488158,manet,31,huber,8.273076689748484e-11,COMPLETE
269,0.027007057797163725,0.0015226441319100559,0.9797226003023269,2023-06-08 20:18:40.300202,2023-06-08 20:34:57.938493,0 days 00:16:17.638291,3.65766654826526e-05,manet,32,huber,0.0005694964842135983,COMPLETE
270,0.045950211584568024,0.004003302368801087,1.1001335928721907,2023-06-08 20:19:23.235662,2023-06-08 20:34:41.082881,0 days 00:15:17.847219,7.0239153711716594e-06,manet,33,huber,0.0005989478699535356,COMPLETE
271,0.025300566107034683,0.001300578616792336,0.9738996161369317,2023-06-08 20:19:42.894517,2023-06-08 20:36:35.298919,0 days 00:16:52.404402,4.659623798112093e-05,manet,34,huber,0.0006190144341823603,COMPLETE
272,0.026836940553039312,0.00135252348263748,0.9792848590420151,2023-06-08 20:20:07.883711,2023-06-08 20:36:46.812225,0 days 00:16:38.928514,3.527197045389394e-05,manet,37,huber,1.6256064982503427e-10,COMPLETE
273,0.04555824305862188,0.005893730325624347,1.0821177244460323,2023-06-08 20:20:57.235760,2023-06-08 20:36:57.730009,0 days 00:16:00.494249,6.7045362154782896e-06,manet,36,huber,4.222078642263625e-09,COMPLETE
274,0.03143011126667261,0.0017416321206837893,1.0147782584865752,2023-06-08 20:22:49.537138,2023-06-08 20:35:58.365824,0 days 00:13:08.828686,2.506176142877385e-05,manet,37,huber,0.0005589576409999777,COMPLETE
275,0.02351677417755127,0.0012020907597616315,0.9678923026201989,2023-06-08 20:24:12.173867,2023-06-08 20:54:12.621392,0 days 00:30:00.447525,2.5546948294073348e-05,manet,10,huber,0.0005580045455686831,COMPLETE
276,0.02158338064327836,0.0011088521569035947,0.9619337966411383,2023-06-08 20:25:07.862205,2023-06-08 20:34:23.357697,0 days 00:09:15.495492,0.0008235887521415993,manet,36,huber,4.28572815406164e-09,COMPLETE
277,0.02483539469540119,0.001306468853726983,0.9736950936018609,2023-06-08 20:32:08.155820,2023-06-08 21:03:21.349744,0 days 00:31:13.193924,2.512560752613976e-05,manet,36,huber,6.189834864623898e-12,COMPLETE
278,0.02280870359390974,0.0011847624846268445,0.9663449412348827,2023-06-08 20:33:36.795270,2023-06-08 21:01:00.929648,0 days 00:27:24.134378,2.857862265992878e-05,manet,10,huber,7.702458388267354e-10,COMPLETE
279,0.022415632382035255,0.0011104164295829833,0.9656743066321414,2023-06-08 20:34:23.432778,2023-06-08 21:01:38.477637,0 days 00:27:15.044859,3.2716030904955586e-05,manet,9,huber,0.000642347936375332,COMPLETE
280,0.02188187465071678,0.0010820043098647147,0.963013187212114,2023-06-08 20:34:41.144935,2023-06-08 20:41:08.884303,0 days 00:06:27.739368,0.0003998578644707747,manet,10,huber,3.187565721661718e-07,COMPLETE
281,0.025114483200013638,0.0015537809231318533,0.9728328761648324,2023-06-08 20:34:58.001338,2023-06-08 20:51:15.222441,0 days 00:16:17.221103,2.835387127438797e-05,manet,10,huber,8.603658744541084e-09,COMPLETE
282,0.021422885823994875,0.0010031438432633877,0.9627783325298321,2023-06-08 20:35:58.425483,2023-06-08 20:43:13.779637,0 days 00:07:15.354154,0.0006254442900900909,manet,11,huber,1.6661341710366263e-06,COMPLETE
283,0.02192142838612199,0.0009398889378644526,0.9631717995198125,2023-06-08 20:36:35.361510,2023-06-08 20:43:29.350339,0 days 00:06:53.988829,0.0003276172061585657,manet,10,huber,8.44874451623507e-09,COMPLETE
284,0.02171273296698928,0.0010426416993141174,0.9637366976930444,2023-06-08 20:36:46.881725,2023-06-08 20:44:05.157316,0 days 00:07:18.275591,0.0005401000040996448,manet,10,huber,8.369772767802332e-09,COMPLETE
285,0.021256796084344387,0.00098641641670838,0.9622842440886838,2023-06-08 20:36:57.791251,2023-06-08 20:44:17.044578,0 days 00:07:19.253327,0.0006060142208044935,manet,10,huber,7.458438031648248e-09,COMPLETE
286,0.0215140487998724,0.0010138573707081378,0.9618922747549842,2023-06-08 20:41:08.946377,2023-06-08 20:48:08.376182,0 days 00:06:59.429805,0.0003525541381164319,manet,9,huber,4.876838032685281e-12,COMPLETE
287,0.021468475461006165,0.0010505872196517885,0.9608628553874853,2023-06-08 20:43:13.841314,2023-06-08 20:51:07.157602,0 days 00:07:53.316288,0.0005480374334285983,manet,10,huber,3.705174009549604e-12,COMPLETE
288,0.03126660827547312,0.0019925502128899097,0.9956502973612427,2023-06-08 20:43:29.414188,2023-06-08 21:02:46.796795,0 days 00:19:17.382607,1.8538432016325492e-05,manet,41,huber,5.131912477082438e-12,COMPLETE
289,0.03058720100671053,0.0018303286924492568,0.9916322860608242,2023-06-08 20:44:05.217183,2023-06-08 21:03:47.146972,0 days 00:19:41.929789,1.0290287235192779e-05,manet,9,huber,1.2768077322385996e-08,COMPLETE
290,0.021666559856384993,0.0010644120920915157,0.9613880054459917,2023-06-08 20:44:17.105787,2023-06-08 21:07:30.046960,0 days 00:23:12.941173,0.000105990925470963,manet,9,huber,2.4216693833931094e-08,COMPLETE
291,0.021275834646075964,0.0010230295156361535,0.9624920823968464,2023-06-08 20:48:08.437375,2023-06-08 20:55:40.320957,0 days 00:07:31.883582,0.0007733989245982469,manet,9,huber,2.5278041476707227e-08,COMPLETE
292,0.02815094217658043,0.00169676702353172,0.9833296007297407,2023-06-08 20:51:07.218817,2023-06-08 21:05:16.478367,0 days 00:14:09.259550,1.6802402379256453e-05,manet,9,huber,7.501298451047868e-12,COMPLETE
293,0.022157725878059864,0.0010594602063065395,0.9638456298147418,2023-06-08 20:51:15.290154,2023-06-08 21:04:41.425920,0 days 00:13:26.135766,0.0001098404040954099,manet,12,huber,3.464228750936963e-10,COMPLETE
294,0.02166379289701581,0.0009554642310831696,0.9624463699202757,2023-06-08 20:54:12.686269,2023-06-08 21:11:48.781437,0 days 00:17:36.095168,0.00010975757269346649,manet,12,huber,1.4001698431115646e-08,COMPLETE
295,0.023162533063441515,0.001292440021643415,0.9643340768996921,2023-06-08 20:55:40.385151,2023-06-08 21:03:37.909559,0 days 00:07:57.524408,0.00021252359302576998,manet,28,huber,4.260286084989449e-10,COMPLETE
296,0.021193576510995626,0.0009795310179470107,0.9594178977284209,2023-06-08 21:01:00.999945,2023-06-08 21:08:39.264396,0 days 00:07:38.264451,0.0009500155279492087,manet,13,huber,3.1027473140804014e-09,COMPLETE
297,0.02383444644510746,0.0013047269312664866,0.969892599611431,2023-06-08 21:01:38.554340,2023-06-08 21:28:01.220030,0 days 00:26:22.665690,2.0255109885688878e-05,manet,13,huber,3.1543070679264654e-09,COMPLETE
298,0.02379458863288164,0.0021445705206133425,0.9701135870293547,2023-06-08 21:02:46.860599,2023-06-08 21:20:37.334863,0 days 00:17:50.474264,4.784489324181616e-05,manet,12,huber,1.9282543151074834e-12,COMPLETE
299,0.025289508514106274,0.0013245149748399854,0.9737315255419076,2023-06-08 21:03:21.414398,2023-06-08 21:20:06.385824,0 days 00:16:44.971426,4.433296923395075e-05,manet,28,huber,1.5006836726617576e-05,COMPLETE
300,0.025943761691451073,0.0013214234204497188,0.9748783454012304,2023-06-08 21:03:37.971959,2023-06-08 21:26:57.104472,0 days 00:23:19.132513,1.6723850580287294e-05,manet,13,huber,2.857968426645136e-09,COMPLETE
301,0.02602924220263958,0.0014990245108492672,0.9773200166631552,2023-06-08 21:03:47.207803,2023-06-08 21:10:28.840440,0 days 00:06:41.632637,7.695486810037324e-05,manet,13,huber,2.3654786859669514e-12,COMPLETE
302,0.02139626443386078,0.0009762606641743332,0.9617146303868033,2023-06-08 21:04:41.489279,2023-06-08 21:11:15.594840,0 days 00:06:34.105561,0.0009673742011262714,manet,7,huber,3.1310560437794927e-09,COMPLETE
303,0.021923246793448925,0.0010809536324813962,0.9639585667873386,2023-06-08 21:05:16.541542,2023-06-08 21:33:32.302483,0 days 00:28:15.760941,4.1440124007384205e-05,manet,7,huber,3.4311312586533887e-06,COMPLETE
304,0.020825857762247324,0.0009650795109337196,0.959082488820737,2023-06-08 21:07:30.111657,2023-06-08 21:16:37.082672,0 days 00:09:06.971015,0.0009094435230558817,manet,13,logcosh,9.687216377801389e-06,COMPLETE
305,0.02098121540620923,0.0009647677943576127,0.9607847728293902,2023-06-08 21:08:39.326103,2023-06-08 21:15:09.645198,0 days 00:06:30.319095,0.0014382558547966931,manet,7,logcosh,1.0556678741758998e-06,COMPLETE
306,0.03659837320446968,0.003362974908668548,1.0565684728024909,2023-06-08 21:10:28.900173,2023-06-08 21:15:30.713994,0 days 00:05:01.813821,0.0003173945312120777,pspnet,7,huber,1.9010313394827057e-05,COMPLETE
307,0.03899876866489649,0.003466075344476849,1.0665043985470715,2023-06-08 21:11:15.672480,2023-06-08 21:19:01.493682,0 days 00:07:45.821202,4.520017675183294e-05,pspnet,29,huber,1.0469459228936956e-06,COMPLETE
308,0.023356424644589424,0.0012033774255542085,0.9673027572283052,2023-06-08 21:11:48.844689,2023-06-08 21:25:54.081621,0 days 00:14:05.236932,4.577631295290207e-05,manet,6,logcosh,2.317596857836101e-10,COMPLETE
309,0.04103467706590891,0.003555306524503976,1.0711195792333417,2023-06-08 21:15:09.708718,2023-06-08 21:29:21.214433,0 days 00:14:11.505715,1.1760664525681202e-05,pspnet,29,huber,3.1851928102437984e-07,COMPLETE
310,0.12531708367168903,0.06594580225646496,2.439199413565749,2023-06-08 21:15:30.775708,2023-06-08 21:32:22.535587,0 days 00:16:51.759879,1.5370863966825161e-06,manet,12,huber,0.0001174640898845091,COMPLETE
311,0.03747818432748318,0.002787454635836184,1.0327070301431582,2023-06-08 21:16:37.144249,2023-06-08 21:32:04.742506,0 days 00:15:27.598257,1.1251721300421014e-05,manet,29,huber,3.8429257039105866e-07,COMPLETE
312,0.10820133425295353,0.022440216038376093,65.5332947971137,2023-06-08 21:19:01.554630,2023-06-08 21:22:03.074637,0 days 00:03:01.520007,5.018594369379046e-05,manet,113,huber,1.7436369317832608e-12,COMPLETE
313,0.021474057342857122,0.0010790223022922873,0.9638450503466199,2023-06-08 21:20:06.450491,2023-06-08 21:29:21.488672,0 days 00:09:15.038181,0.00025129396695402654,manet,6,huber,3.383077797724699e-07,COMPLETE
314,0.04489547107368708,0.003851826360914856,1.0821638034848529,2023-06-08 21:20:37.400856,2023-06-08 21:50:58.094193,0 days 00:30:20.693337,3.685036439010604e-06,manet,6,huber,3.2832690640780926e-06,COMPLETE
315,0.020705129951238632,0.0009600366611266509,0.9616208783808214,2023-06-08 21:22:03.141060,2023-06-08 21:31:27.107565,0 days 00:09:23.966505,0.0019995076712169464,manet,6,huber,2.9976836867929694e-06,COMPLETE
316,0.029772219248116016,0.0021085896878503263,0.9897812521135706,2023-06-08 21:25:54.145905,2023-06-08 21:43:36.944843,0 days 00:17:42.798938,1.0585876158820901e-05,manet,4,huber,5.3515750376611275e-05,COMPLETE
317,0.020838658791035414,0.0009548733796691522,0.9602868458762257,2023-06-08 21:26:57.173689,2023-06-08 21:38:41.452115,0 days 00:11:44.278426,0.00040424346350261946,manet,4,huber,0.00013049121773602018,COMPLETE
318,0.2235821858048439,0.0764399841427803,78555.34882293992,2023-06-08 21:28:01.284877,2023-06-08 21:32:12.205900,0 days 00:04:10.921023,1.5222746795174384e-06,manet,4,huber,2.9255786652473083e-07,COMPLETE
319,0.07002923637628555,0.008734907256439328,1.3532409414051065,2023-06-08 21:29:21.279321,2023-06-08 21:44:08.840451,0 days 00:14:47.561130,3.474993693458913e-06,manet,6,huber,7.934649879032047e-11,COMPLETE
320,0.10310613363981247,0.03114112513139844,1.9219463876380003,2023-06-08 21:29:21.551725,2023-06-08 21:40:50.274064,0 days 00:11:28.722339,2.600928038241596e-06,manet,4,huber,1.5081494840200393e-06,COMPLETE
321,0.02372974855825305,0.001126934221247211,0.9678348388974712,2023-06-08 21:31:27.174532,2023-06-08 21:47:09.158707,0 days 00:15:41.984175,0.00022679955051036285,manet,107,huber,8.730158985404685e-06,COMPLETE
322,0.0220008990727365,0.0010590922902338207,0.963661094490625,2023-06-08 21:32:04.804931,2023-06-08 21:47:11.363405,0 days 00:15:06.558474,8.370345236569779e-05,manet,4,huber,3.6256624987948903e-12,COMPLETE
323,0.02143020322546363,0.0011019564408343285,0.963214235426828,2023-06-08 21:32:12.269745,2023-06-08 21:39:25.807402,0 days 00:07:13.537657,0.0004701871660584275,manet,11,huber,7.734551571448929e-11,COMPLETE
324,0.026203136891126633,0.0013079507916700095,0.9843161511331964,2023-06-08 21:32:22.600643,2023-06-08 21:41:30.017259,0 days 00:09:07.416616,6.38708331552537e-05,manet,7,huber,7.991405583194539e-10,COMPLETE
325,0.022462567314505577,0.0010648074676282704,0.965480926445277,2023-06-08 21:33:32.369993,2023-06-08 21:51:30.031172,0 days 00:17:57.661179,6.833895146853301e-05,manet,11,huber,7.379924935610492e-11,COMPLETE
326,0.12384594604372978,0.04092552466318011,2.070642023317789,2023-06-08 21:38:41.517802,2023-06-08 21:51:08.004130,0 days 00:12:26.486328,2.5413597200764904e-06,manet,11,huber,2.689642267696522e-11,COMPLETE
327,0.024095183704048395,0.001240220939507708,0.9661379124100484,2023-06-08 21:39:25.871420,2023-06-08 21:49:18.956157,0 days 00:09:53.084737,0.0006564656130699778,manet,107,huber,7.55494007030028e-10,COMPLETE
328,0.07027306780219078,0.008762719575315714,1.414136905379904,2023-06-08 21:40:50.340924,2023-06-08 21:57:18.120248,0 days 00:16:27.779324,2.9459699201672128e-06,manet,38,huber,1.7641604034916916e-10,COMPLETE
329,0.02651561750099063,0.0013627607258968055,0.9773529411386648,2023-06-08 21:41:30.080824,2023-06-08 21:55:09.176099,0 days 00:13:39.095275,2.1587250897529873e-05,manet,8,huber,4.738926414411928e-05,COMPLETE
330,0.02287484984844923,0.0010908064723480493,0.9648598023546517,2023-06-08 21:43:37.011532,2023-06-08 21:55:57.892687,0 days 00:12:20.881155,0.00020474539755984715,manet,38,huber,1.1412536140991581e-11,COMPLETE
331,0.10206945613026619,0.01996596623212099,34.05899368205128,2023-06-08 21:44:08.908365,2023-06-08 21:47:12.577243,0 days 00:03:03.668878,3.6645263365992356e-06,manet,89,huber,0.0008804333416068839,COMPLETE
332,0.02410171926021576,0.0011692752450471744,0.9694838831765296,2023-06-08 21:47:09.223953,2023-06-08 22:03:57.734393,0 days 00:16:48.510440,0.0002001519306022311,manet,118,huber,1.062583256925439e-09,COMPLETE
333,0.02120767580345273,0.00097898009698838,0.9624974686535165,2023-06-08 21:47:11.430148,2023-06-08 21:54:26.527362,0 days 00:07:15.097214,0.0007084050222286044,manet,11,logcosh,2.622640432019631e-05,COMPLETE
334,0.022311626002192497,0.0010234347137156874,0.9655957504684425,2023-06-08 21:47:12.733563,2023-06-08 22:03:49.878782,0 days 00:16:37.145219,0.00019012518879678184,manet,38,logcosh,3.257731531640035e-11,COMPLETE
335,0.09756611660122871,0.02267907839268446,1.7081849855890507,2023-06-08 21:49:19.020832,2023-06-08 22:06:07.606932,0 days 00:16:48.586100,2.7186386698590033e-06,manet,11,logcosh,1.0828940250930729e-05,COMPLETE
336,0.02543024718761444,0.001252125555765815,0.9724828507887736,2023-06-08 21:50:58.163461,2023-06-08 22:20:08.277677,0 days 00:29:10.114216,1.509062015244714e-05,manet,11,logcosh,0.0009576449154990955,COMPLETE
337,0.023810237646102905,0.0011653242399916053,0.9691509657664117,2023-06-08 21:51:08.069352,2023-06-08 22:00:20.388072,0 days 00:09:12.318720,0.00018954366420355075,manet,38,logcosh,0.0009321347569697293,COMPLETE
338,0.022658787202090025,0.0012075088015990332,0.964326323039846,2023-06-08 21:51:30.100713,2023-06-08 22:00:17.787356,0 days 00:08:47.686643,0.0015984049023276433,manet,118,logcosh,5.976471260639126e-05,COMPLETE
339,0.021919780410826206,0.0010349614749429747,0.963349587869711,2023-06-08 21:54:26.592673,2023-06-08 22:04:54.896757,0 days 00:10:28.304084,0.0001767013135907535,manet,8,xtanh,7.017152428189869e-05,COMPLETE
340,0.021495031658560038,0.001135745333158411,0.9612942592386311,2023-06-08 21:55:09.241939,2023-06-08 22:04:18.984269,0 days 00:09:09.742330,0.0016176797722953894,manet,40,xtanh,9.518180495937582e-12,COMPLETE
341,0.027622303925454617,0.0018621344352141023,0.9792869953641404,2023-06-08 21:55:57.959580,2023-06-08 22:16:42.576715,0 days 00:20:44.617135,1.4248327772107092e-05,manet,8,xtanh,0.0002354040236163183,COMPLETE
342,0.03463299199938774,0.0019914421427529305,1.0236017339250618,2023-06-08 21:57:18.188253,2023-06-08 22:22:38.033506,0 days 00:25:19.845253,7.8592735741149e-06,manet,25,xtanh,2.0745783986571313e-11,COMPLETE
343,0.021754202898591757,0.0010332639212720096,0.9622985477327697,2023-06-08 22:00:17.853460,2023-06-08 22:10:54.408059,0 days 00:10:36.554599,0.0001852520195865832,manet,9,xtanh,0.0009376468889807742,COMPLETE
344,0.024226312059909105,0.0013507712574210018,0.9712790011510046,2023-06-08 22:00:20.457861,2023-06-08 22:35:48.487959,0 days 00:35:28.030098,1.4610409431085895e-05,manet,8,xtanh,0.00024824922398208795,COMPLETE
345,0.02504306100308895,0.0014709701645188034,0.9736243762605004,2023-06-08 22:03:49.943073,2023-06-08 22:31:32.666824,0 days 00:27:42.723751,1.3498860896512373e-05,manet,8,huber,0.00022839177236222942,COMPLETE
346,0.02472351584583521,0.0018598161404952407,0.9752385047720631,2023-06-08 22:03:57.802945,2023-06-08 22:09:53.926793,0 days 00:05:56.123848,0.00012686863831642303,manet,10,xtanh,1.0784432267042585e-05,COMPLETE
347,0.04673687182366848,0.0040482192998752,1.0965146507716608,2023-06-08 22:04:19.048233,2023-06-08 22:18:02.227402,0 days 00:13:43.179169,5.525838538818395e-06,manet,8,huber,8.595162484333182e-07,COMPLETE
348,0.037587329745292664,0.0020256927236914635,1.0609166133058565,2023-06-08 22:04:54.963490,2023-06-08 22:19:22.894566,0 days 00:14:27.931076,1.4602731623100131e-05,manet,34,huber,9.669597705751646e-06,COMPLETE
349,0.02157001569867134,0.0011089998442912474,0.9619671864089366,2023-06-08 22:06:07.674259,2023-06-08 22:14:52.107768,0 days 00:08:44.433509,0.003949936374262058,manet,35,huber,9.777718300567398e-07,COMPLETE
350,0.04967022221535444,0.004776488873176277,1.114964688311225,2023-06-08 22:09:53.995571,2023-06-08 22:21:55.859893,0 days 00:12:01.864322,6.149277046107683e-06,manet,35,huber,0.00021327557457335387,COMPLETE
351,0.020549362991005182,0.0010084542445838451,0.9599709349109131,2023-06-08 22:10:54.472457,2023-06-08 22:23:38.350542,0 days 00:12:43.878085,0.003400273679731761,manet,34,huber,3.3051844721424795e-10,COMPLETE
352,0.03031784063205123,0.0019435774302110076,0.9902128460604183,2023-06-08 22:14:52.173336,2023-06-08 22:27:09.312001,0 days 00:12:17.138665,1.5725670440473764e-05,manet,7,huber,0.0002145318333835432,COMPLETE
353,0.021200687624514103,0.0009852747243712656,0.9624105776728448,2023-06-08 22:16:42.643943,2023-06-08 22:23:56.317092,0 days 00:07:13.673149,0.005428426940822478,manet,12,huber,1.0817384912057627e-07,COMPLETE
354,0.03387664817273617,0.0024866865715011954,1.0098934558137702,2023-06-08 22:18:02.295788,2023-06-08 22:37:33.609507,0 days 00:19:31.313719,8.181855140358593e-06,manet,13,huber,4.586314944412051e-09,COMPLETE
355,0.025562249589711428,0.0011971431085839868,0.9741611613999874,2023-06-08 22:19:22.961795,2023-06-08 22:24:32.622254,0 days 00:05:09.660459,0.00030497925607856524,manet,13,huber,1.5406206204137925e-11,COMPLETE
356,0.022700644098222256,0.001073400053428486,0.9655718450155214,2023-06-08 22:20:08.349232,2023-06-08 22:33:31.195336,0 days 00:13:22.846104,8.245597330734865e-05,manet,14,huber,4.788038088347821e-09,COMPLETE
357,0.02176271704956889,0.0011308629618724808,0.9614748266524588,2023-06-08 22:21:55.926906,2023-06-08 22:31:12.016259,0 days 00:09:16.089353,0.0003575398994254208,manet,14,huber,2.0414804383361997e-11,COMPLETE
358,0.021329218987375498,0.001004343037493527,0.9616094577292408,2023-06-08 22:22:38.101206,2023-06-08 22:31:46.291880,0 days 00:09:08.190674,0.005353882331396295,manet,13,huber,1.1439355390417099e-07,COMPLETE
359,0.020923114847391844,0.000996979244519025,0.9595375160294195,2023-06-08 22:23:38.417210,2023-06-08 22:32:53.712929,0 days 00:09:15.295719,0.0034711040923578527,manet,13,huber,2.8481176966471505e-10,COMPLETE
360,0.020921092480421066,0.0009614070440875366,0.9606896806625762,2023-06-08 22:23:56.385400,2023-06-08 22:30:04.615728,0 days 00:06:08.230328,0.003330349325555877,manet,6,huber,1.7911173501031252e-05,COMPLETE
361,0.022242665756493807,0.0010423177300253883,0.9639148237965572,2023-06-08 22:24:32.690071,2023-06-08 22:38:50.500822,0 days 00:14:17.810751,8.766971013489604e-05,manet,6,huber,3.168556205543653e-08,COMPLETE
362,0.03621039632707834,0.003289085638243705,1.052695536970044,2023-06-08 22:27:09.380459,2023-06-08 22:35:49.743763,0 days 00:08:40.363304,0.0032819476453398735,pspnet,6,huber,4.336835959271699e-09,COMPLETE
363,0.023935269564390182,0.0010191754845436662,0.9696680580776704,2023-06-08 22:30:04.681723,2023-06-08 22:41:02.425736,0 days 00:10:57.744013,8.849458790438497e-05,manet,9,huber,4.604847550280246e-09,COMPLETE
364,0.03664657659828663,0.0032990651670843363,1.0536938697700327,2023-06-08 22:31:12.085656,2023-06-08 22:37:51.079667,0 days 00:06:38.994011,0.0020050278695742216,pspnet,8,huber,3.64781335095987e-08,COMPLETE
365,0.036805495619773865,0.0031065100338310003,1.0571302487932681,2023-06-08 22:31:32.737451,2023-06-08 22:36:23.736092,0 days 00:04:50.998641,0.00047967777890520143,pspnet,4,huber,4.3711198469676606e-11,COMPLETE
366,0.0361939612776041,0.0031972629367373884,1.053933246899954,2023-06-08 22:31:46.370818,2023-06-08 22:36:55.433869,0 days 00:05:09.063051,0.001977649125108689,pspnet,6,huber,5.205189166368873e-09,COMPLETE
